X1,X2,TrueCluster
0.6258767241465121,5.166134652859143,2
4.961001648555139,2.0607109236171666,1
1.5251940259983006,4.8962672123587385,2
-0.5135686864064054,0.02951890492993967,0
5.702241188076923,2.5563799714392395,1
0.2216982492698946,0.5540952492364732,0
6.704477881865828,3.4592216981093786,1
0.44673983052786076,0.15002579856362877,0
-0.16057733819547992,0.31043437546606606,0
0.2704162952249392,1.0994244191272249,0
4.462542406474846,2.3729483373437605,1
-0.15078569307558215,0.47072565720109283,0
1.4371704780620156,5.100875197616315,2
1.2946429341621424,6.018126961168251,2
-0.6268259456596604,-0.40866286925621204,0
1.452331898446329,4.386632684963068,2
0.952109004860168,0.14628593769612114,0
-0.17352886283689717,-0.3023730565604397,0
0.14213394993742,0.7094635509827956,0
0.8378710370048239,6.086149506096297,2
4.505363347885623,3.2109275184984543,1
-0.07854328576202345,0.5448008174424802,0
-0.03823053896601396,-0.36250581751728467,0
4.588347308608842,2.2000751363839353,1
5.44261231872059,1.7325561971886012,1
0.7084285991182475,0.10846370579270025,0
0.8552587220016322,5.136378309005628,2
0.384718949570376,5.3009641730305805,2
5.268978453744605,2.191532862021144,1
0.48821997646004656,5.924595230534316,2
1.0520977881158653,5.340598667741839,2
1.6814159009649503,5.42216479553847,2
1.3821170337844104,4.996091610026778,2
-0.05545482644086499,0.9237811748634316,0
0.23847509357007768,0.05535186811239909,0
5.663988503455756,3.8047655186198477,1
-0.024109198984949818,0.20601574231644365,0
6.172306166025281,2.0619499032201145,1
1.1509901642370148,5.039920673453358,2
4.164897438920922,4.008336929822733,1
1.010884756875795,5.84118332955855,2
4.229453538236797,1.9174603537341843,1
5.512375590901155,2.7536640992743737,1
0.771932141767396,-0.204367869407252,0
1.017083889177978,5.671298312370727,2
0.16615418336377946,1.2637746499510218,0
6.5260412594479424,3.287333290732736,1
1.4164543543549948,5.102020232846505,2
4.8726272790736544,2.2375884068466183,1
1.3773502023463975,5.529150896262511,2
-0.003332887172848895,0.1970842972130523,0
1.3297625307797094,5.121235845746103,2
5.494991692195048,1.0996071161643208,1
0.10780410831335649,0.14741568200029925,0
4.430029756939702,4.241039592840256,1
-0.4528443030125526,-0.10625352955164412,0
0.9644961747307277,5.323469938292581,2
-1.3989457001610581,0.02521566240993043,0
0.7301260885609403,5.54829157344659,2
1.1605649269817537,6.265018071495698,2
2.1134226806893794,4.654291621159086,2
4.961721500422491,2.548638426745578,1
-0.6245299079712607,0.324207721523721,0
5.453708193185528,2.2814543210585168,1
0.3419127682953267,0.4253709614772945,0
5.956941443533083,2.70697747804995,1
0.4359074961336979,4.829875384027119,2
0.4502151657599967,5.253575239473979,2
1.1798109457977999,4.998000218586409,2
4.627328830098553,2.2548771182224847,1
1.118795010053519,5.439565614065089,2
1.3694299170463506,4.667805907160286,2
0.2300598852736615,0.38930579249452707,0
0.4115175031952758,0.24226688385208286,0
-0.6633932169864418,-0.10215159522250479,0
-0.11242157438607539,-0.9131810949966124,0
4.377063761752854,2.200867905500952,1
-0.11707504558425244,-0.07023862441863085,0
1.9412815022087702,5.501514720911652,2
0.36726245526210644,-0.04834419292584344,0
0.39903595804679814,0.010627681691546884,0
0.19339464463561,0.33072884216670784,0
-0.5498665742198098,0.8662127477380673,0
3.8762326631744144,4.8800559550115485,1
1.98360409612534,6.533403621661472,2
-0.20960117123829672,0.37679263002428437,0
2.0815795620092254,5.32465701100585,2
0.7590870643434421,4.4599610232680735,2
3.859345165418712,1.814260307898858,1
1.1797639202601933,5.009173310279622,2
4.732775519963573,2.734758892652803,1
3.433063766371054,3.2448754406705786,1
0.1505541644668945,0.6521400509391065,0
0.38810773172794527,0.1614036610397815,0
1.419318552559752,5.584956175995057,2
5.778783376003363,2.0223592195009985,1
-0.16294373695018438,0.12483993278328867,0
4.022945451099328,2.0181657181475248,1
0.13569551879250508,0.4213286133375941,0
6.122825366119339,4.440621712163625,1
4.706557838695302,2.178388880903847,1
0.6763845257265374,0.21400033056908685,0
5.385232112738691,3.0580334527070248,1
1.097163497241105,5.454291904346387,2
0.20693359984417342,-0.6727613793024384,0
-0.30872240367215914,0.01171541491753414,0
1.588450859482394,4.952444761686938,2
0.004918092248681746,-0.14761036794536606,0
5.642834902044201,3.497506929029547,1
5.421048624535834,2.6441375144071446,1
4.460435433782642,2.6409139277029463,1
3.097525523670083,4.77764710924812,1
5.449916281654503,3.156601947034336,1
5.421157828480757,1.9429546232465316,1
-0.7199801140365851,-0.41614604724485127,0
-0.036271118288969804,-0.12711941711520375,0
1.607139040778944,4.63897789233946,2
1.4226060699440979,5.931155545435416,2
1.6165587484022574,5.892382063990155,2
-0.0763696825142251,-0.11814942065694388,0
4.453375751736828,3.887786225522457,1
4.319574409331568,1.0107864608834671,1
0.6854903601041259,5.4284974436226685,2
-0.13075251164405052,-0.5206983514730029,0
1.1264533398106773,5.63353240453186,2
3.604582868373752,2.938890776979915,1
4.788217467147325,2.663209406621019,1
0.79481102145318,5.966334388625179,2
0.37534215521688663,-0.21244378168862507,0
4.234758198926873,2.912024019778343,1
-0.2694248509468497,-0.04116638391915381,0
1.1611647271000685,5.392788218979217,2
0.5636818775199681,-0.32144665055717414,0
1.3284615282352301,6.037873403178517,2
4.651561751536563,2.7685094988278927,1
-0.5621546520104784,-0.37234273473539764,0
-0.0018823173657756787,0.28751050717339693,0
1.6467960899616991,5.1072679923924404,2
1.5001954617666315,5.229408821526575,2
4.954493648795742,3.6958660873946805,1
6.535253568573688,3.413290725177545,1
1.2086650828717813,5.589076603950618,2
0.4113784008810795,0.5882101546685076,0
0.16455118346437425,-0.4795710025520781,0
-0.010610525690168454,-0.18386143133629493,0
4.491698328285495,1.725048747602786,1
4.451009419396648,3.309640939725857,1
4.045881812017512,4.472954512620189,1
0.5009818523789877,4.819702039040218,2
5.917844006343125,3.1165910429740458,1
-0.7914116031861002,0.3876758296448835,0
0.288570431009195,0.3138417455294861,0
4.927982983603546,3.7266100805497335,1
-0.362337462882304,-0.02079904922497033,0
4.720025490548081,3.4728584217632004,1
0.045793847516835726,-0.3654190091066677,0
0.9543411560162519,5.311256374264752,2
-0.4125673870285405,0.602170469324906,0
0.9979608092078707,4.306817296095766,2
1.3239479228003315,4.43133011711409,2
0.3224791697081798,-0.40217022077598896,0
4.1548327882930804,1.9436879404356247,1
4.028244027791204,4.610143390929345,1
0.32431947423245244,0.7930134812805749,0
1.399445996642712,6.375024101416889,2
0.0033721007452189476,0.05593256158357412,0
1.0971332056349563,5.686712126532013,2
0.4329231005085023,-0.8623289613906651,0
4.090358909362125,3.994046144098491,1
-0.31116420771668335,0.5003903222182017,0
0.7014500731019685,5.455545829838503,2
1.943561502703725,5.0827005337584055,2
5.105302639612008,2.0441287184763257,1
0.7391369074102286,-1.1874681216673129,0
0.6920274475649684,4.172520301085197,2
4.865112429600448,2.5207436870444115,1
5.176119661353884,2.345069569944369,1
-0.6082128290967017,0.023015216063150545,0
0.5055278209100003,0.2644261252278967,0
6.99966650839423,3.961582380734288,1
0.019602190513508547,-0.2999565490574781,0
4.417219338849579,2.4454917364756223,1
1.3717535190867913,4.737258779701386,2
0.07351523485995351,-0.3653616407620515,0
6.002853733516801,3.8636960675505043,1
5.72802867563537,2.229723257753358,1
0.8044159881199826,5.3841490844879445,2
-0.3328119464890297,0.009355409147631763,0
2.2599304720844815,4.79026551511112,2
7.028855650670106,2.1455207287671767,1
1.723190757018466,5.3434951241485855,2
-0.7461958859293104,0.0057082867185172075,0
5.190552614463425,4.004262104542324,1
0.003274513716022708,0.16508364507960538,0
-0.3455074685550624,-0.02743968844211846,0
2.8316317123431802,3.760200613016441,1
5.75897373948481,3.1630854249409226,1
0.07796569309629903,0.5741983171759505,0
4.365271523535604,3.906923352172627,1
0.947226327287915,5.726335194327916,2
4.889637805852442,2.201633726510277,1
4.764517609286105,3.6955845805565226,1
3.167883109674236,2.704159680727692,1
1.3478236729481488,4.778084616549218,2
5.673200060607213,2.819034995280989,1
4.563583865807802,2.084793289298946,1
1.4533894669150216,6.119300287418457,2
1.705913361815148,5.581857993303272,2
-0.36660824687417687,-0.013262940649650801,0
-0.30319475606607493,-0.5997655036896298,0
5.326169334729533,4.6042171192210475,1
0.5930455505016672,4.9820081679906485,2
0.435997513112771,-0.5084879319064447,0
-0.1794712524277328,0.48286297037355896,0
-0.11116998279076361,-0.47394533431946506,0
-0.9021337918919989,0.08199459889012853,0
0.5912922235878914,1.6564720178487173,0
-0.07987768661903678,0.5608175485037298,0
4.132037700054858,2.111947526750797,1
0.3125234601171612,-0.03365426046382484,0
1.3672117385215883,6.085189937679674,2
5.149471351388017,2.8496529591558613,1
4.865943640340691,2.834825775327348,1
4.312228466035134,3.7493596778667233,1
4.483015575752776,3.402499572058576,1
1.681092023405543,4.741683123695389,2
4.412531310672048,2.4614536512307272,1
0.1132324890308402,-0.8286611705915203,0
-0.2173135335328697,-0.3096175936707131,0
0.07154924115706889,0.46239132228846097,0
0.24109661300579305,4.47328728550008,2
5.631695056311786,2.445241410019435,1
1.5170181341805082,4.412065381455681,2
4.4619934123120615,4.910216152721009,1
0.8593372413751765,5.300943121921758,2
3.67374774735103,5.151389553826151,1
5.183403025795666,1.4002547634334306,1
0.7845382267158176,-0.6682837719263557,0
1.2572357584268248,5.773305993507404,2
4.368786532229804,2.995374380751106,1
1.1906649382870669,5.1330696042499,2
0.3610124969967267,0.6118305337149841,0
7.070531529402786,2.2812886496380815,1
0.46572485862852686,4.415619961556129,2
5.790027071174588,4.03815561690357,1
-0.20666083083908646,0.13157257404821712,0
-0.010487019376563435,-0.24151174911543583,0
4.183158759773206,3.1836732179878915,1
-0.3463931129928533,0.3551728610756645,0
3.2713852215875434,2.400642999337362,1
1.249174375784565,5.1014916654076545,2
1.61895728335527,4.954043417592406,2
5.289610714724712,4.334341517396009,1
6.026872144814056,1.2693240239352102,1
1.4453822387481519,6.561209820257384,2
0.2359355494958614,-0.2840708111052932,0
-0.2258055787537491,-0.5236172091752083,0
-0.43738680034675315,-0.23368746379061875,0
4.707327247552479,2.100391017808931,1
0.7345275859001392,4.800544626144061,2
4.9619133545922365,1.7694526306031098,1
0.19861968722462578,-0.17305130077075803,0
1.254751921312413,4.938216657246521,2
1.2948249334429573,6.579338220341984,2
0.42093261809521165,-0.8412521248969412,0
-0.3958280014167127,-0.1437684141226936,0
1.4684153413145835,5.451838400014017,2
0.453788400101106,0.8976764675444499,0
1.471175635947899,6.096331288054237,2
2.026914659717313,5.603163942592776,2
-0.25531104772175367,-0.22275635798402693,0
4.643891953423255,3.522698228959549,1
5.300713409532628,2.8553550920335247,1
6.982445820088507,2.3825734698926566,1
2.0290055253298283,5.354440494386993,2
2.8633053488040736,3.024287620114758,1
-0.16205258084588836,-0.9081701280507272,0
-0.6448502511743488,-0.2153708627682416,0
5.099895683231818,2.783155365844206,1
5.229743269017739,3.6464487194058424,1
-0.03893638021911722,-0.5926965120399252,0
3.9937397882828014,3.926242585167256,1
-0.4108660380176765,0.47414464846562066,0
1.8637270685497873,4.655629960527608,2
1.249334906921768,5.051513410923351,2
0.02280520390783089,0.5271017638783186,0
5.006318416108356,2.9741086340271132,1
0.9945440186669967,5.812006920093229,2
-0.33817046388590044,0.2017549131056575,0
0.4266285443913786,0.04124499773477598,0
-0.7701598736645383,0.2758844383427086,0
1.63343696586506,6.673811719648476,2
-0.10785941962485643,-0.44828578290161064,0
4.7049329211296556,1.9299093598079842,1
4.860916065369173,4.8192938195335655,1
5.657620636860002,3.1865489898763886,1
1.5921614040033634,4.652428023343268,2
2.0570119195348373,5.194398338500085,2
1.713145783706937,5.185042876451985,2
1.0914445469608485,6.494258448142509,2
0.27519836557157384,7.087002017876244,2
1.2222543359845983,6.196443109793073,2
1.8464856883422835,4.486955811955712,2
-0.37357314551572873,-0.10451662917906332,0
5.0106837025166335,1.7761578745805917,1
2.0223913085580882,5.588982978427111,2
1.120823236774091,6.25415953871828,2
1.1877407275467038,5.567824819745635,2
2.1093453275865732,5.649738499420477,2
-0.5115882959724599,0.28781546347587017,0
5.096816823779854,4.430086854950677,1
-0.21023559280449772,-0.011670403821924214,0
1.4349398230920567,5.832331581780189,2
-0.3801097577001264,0.37774646156860026,0
-0.09296610139446121,0.4523567002556157,0
-0.6561713936682305,0.010000162103288876,0
1.059267018533422,4.77513152487233,2
1.6236328968673883,4.522987091819589,2
-0.1652103285115655,0.17507821765368475,0
-0.21277625319176735,0.8353841173929633,0
0.7936930965490814,-0.0666413622614091,0
1.367353959860046,5.960548284465713,2
1.334724202698849,6.04468848895506,2
5.426275429861535,3.435467815453652,1
-0.0469312987990562,-0.3000559324081898,0
0.949717363000522,5.680928420348189,2
0.8342352930168826,5.21220765040992,2
5.064587676230099,3.580934916525624,1
5.700437081169763,3.685576682947401,1
1.2347230214047662,5.666047750898739,2
6.266166962889752,2.282377250348875,1
1.3389912116232447,5.63596228508605,2
2.074350330366124,5.879472068288963,2
-0.18595800519300915,0.10964789489821067,0
1.5823654367851332,5.486801911677299,2
5.689655873466923,2.1789094746648345,1
-0.49020220969594847,-0.5546621933983784,0
0.5424106187963207,0.18253158125831098,0
5.342664685264245,3.6230943070657005,1
5.429584190245198,3.0571928523302048,1
4.382060867949599,2.7567799253483214,1
5.646900045246218,4.7809282617119715,1
-0.03885669970888884,-0.8449108133484995,0
5.178569954568108,1.313054206324724,1
5.206317838734043,2.8736486537618253,1
5.038136382899904,2.8339135519052583,1
5.344363484103538,1.7743376539192508,1
1.5908399533098714,4.36237067821029,2
1.5426418827252377,4.253776733392848,2
4.258336459308935,3.878661044529807,1
1.0090311714365494,4.634609875972235,2
-0.523825813878654,-0.3954822685295242,0
1.6954100640089496,4.690875954198234,2
5.1046560163892005,3.625217173792359,1
1.5554956872426264,5.297077460481286,2
-0.42282762913435396,0.3417131448688978,0
1.019269661458242,5.000769988898164,2
-0.09454311583936616,-0.8972704508309142,0
5.582190107516475,0.7601232330833769,1
1.0829154408062942,4.693356258547326,2
0.5099503837765909,-0.88842531567203,0
1.8523193218562746,5.839418174714615,2
3.6455467543153603,1.5196685938156422,1
0.5242919070250076,-0.1863700923384078,0
5.187739543215371,2.5246919552409546,1
0.8570391916763388,5.80438840360742,2
0.3813699997677906,-0.5430963801093803,0
-0.09462414628734901,-0.401927451241587,0
0.5393305960692417,-0.4549057049343687,0
1.242505354548958,5.347443512222921,2
5.5234956013533205,3.107158050172453,1
0.8762291731714837,4.545292376842304,2
4.2664320918831,2.2205786620198027,1
0.1991933967761368,0.198684932813463,0
3.951938360120268,4.884334676428998,1
0.8916679607713592,4.860617626354446,2
0.6580045699102566,-1.1983945159835658,0
1.0367361626257778,6.156798609713252,2
0.9995167466303777,5.076220434934896,2
1.5708927626052398,5.671101268274911,2
4.584020726561955,3.7123259294175974,1
1.4333886692222453,5.925031756069769,2
1.0550155636039102,4.2599542656203235,2
-0.31017395138869264,0.35612582788018127,0
1.5980286939739725,5.415236222781846,2
1.918135957671181,5.245683560132579,2
0.7950913447515539,-0.692204668392469,0
0.0463643297800035,-0.4206617086492588,0
4.748860834781711,2.82827170645288,1
4.431698606247733,2.679925554947718,1
1.1373889638199088,5.509306645131028,2
1.5089985617527795,6.20693570800434,2
4.1321353409221135,3.1398690360226893,1
1.207319446068084,5.539608785578243,2
4.689661180710485,3.8528835024136803,1
5.351527296991143,1.7673517866915234,1
4.904207736582322,1.368507915941419,1
-0.6134090749458504,0.2634528533226322,0
1.2326454287269275,5.4579762903575855,2
-0.0820624701547455,-0.4946271529325072,0
-0.3876161083885259,-0.12773221645032548,0
1.668005228352313,6.002052269495356,2
5.9603640644459075,4.853789012192071,1
0.510625176575456,-0.7949194968938849,0
1.1430424926409724,5.494821290540488,2
-0.9657077911983755,0.7628178925823124,0
1.0090026641635435,5.585166646784181,2
5.712157066463806,4.1384705052175255,1
0.09831408854077864,0.2532712666977034,0
1.3314942073493905,3.6563802760006707,2
6.5788328167274575,2.4423196568996386,1
1.0785644865422324,5.573741259230068,2
1.1592430755201355,6.515760732302694,2
1.0575338838096469,5.19618212448099,2
0.6368194802529051,6.047751031031084,2
0.5185033622631907,0.7302478181951029,0
0.9907360509660161,5.274158223861463,2
5.350022165806698,4.50326806729089,1
-0.32848193951977017,0.06724671210480053,0
5.065176545625776,4.602854782547492,1
5.084263487524648,3.3072933549058865,1
6.326281270552657,3.028081816135296,1
4.697721105484702,3.0578326023151963,1
1.3509604291032864,5.049688117839991,2
-0.13353375001538437,0.31457317750392694,0
1.0904971835598762,4.660658641637897,2
0.2573927019746848,0.153948387829195,0
-0.21816170881051974,0.41311454340959936,0
5.412571718511908,2.5434778272268934,1
4.523403383178081,2.75697949818409,1
4.061222003730063,4.684744159359638,1
5.028605928803518,3.018285012707033,1
-0.11546353674617615,-0.6512659144992441,0
0.09557556471248903,-0.07213322070318991,0
1.6547043307076106,5.526241184182415,2
5.116153902272363,2.2266679135052243,1
4.46191410707095,3.66146385805599,1
5.706107085090574,4.565085760335149,1
5.217721793249557,2.7047313119427736,1
0.7725128288773779,6.40490998255384,2
1.2972999384282915,5.390677903760738,2
1.090368372839542,6.051945973270579,2
3.7075830390257463,3.5315391833601932,1
-0.2705007937286572,0.2069613600694592,0
0.6901487680315882,6.101581749032039,2
4.326615354399847,4.963443569534814,1
6.264056507276591,2.638761578206816,1
0.04729231090637613,-0.2648694145833168,0
0.25499117660142506,0.2820124098212673,0
4.6782586992217645,3.5977931849890585,1
5.205222701139795,1.9699251233939898,1
-0.04678965167908776,0.164550448767294,0
4.563891701938854,3.2825001810521575,1
-0.37756224242692377,0.37246215084474743,0
4.317504977204485,2.088004688274191,1
0.3905699022609612,0.0033448030794865974,0
1.1984952752550915,5.96455526522803,2
0.40146686932741005,5.449002554837162,2
1.813352483785193,4.836106236737109,2
1.469290611614863,5.677625645370529,2
0.8301651729591503,5.228054841464256,2
0.20232045530447237,-0.6759165250007303,0
1.5419812474504482,5.224537832842561,2
0.18213540487710045,0.31283787316252615,0
3.8758986514500053,4.012397708268247,1
0.2983618988499625,0.637907114083424,0
1.3159963947648639,5.570003538405918,2
5.221297403145215,0.7611565475378568,1
0.5386007024736011,0.3117532369394148,0
6.216704597760778,2.6159781867489897,1
0.3355573663186469,4.7616077206607255,2
5.966812307845519,3.9591922968927578,1
5.231364817738585,2.502778324548275,1
1.5141834194427017,5.391347554755456,2
0.3755799739708451,5.651628828086005,2
4.998336825110998,2.2641253315388865,1
1.3677216068491949,4.720856292974963,2
4.028416254633083,1.6045838563646881,1
3.7090155257944337,2.221417375065062,1
4.353286706672942,2.4001264845598262,1
2.3492233116689003,4.658483025965776,2
0.8292530581785461,5.255956890261267,2
-0.248784518915296,0.20651787195922522,0
1.2231780885268073,5.908249280232151,2
0.1166522355586084,-0.10718932733872438,0
1.7694229737443714,6.451970397979554,2
1.824437751662102,4.581798729294519,2
2.1583078174098924,6.091223007232171,2
5.14088518628171,3.878431817633066,1
-0.05021077580681151,0.3888265359180222,0
1.3297409325960678,6.193815721314416,2
1.8730960844870779,5.8420016970701685,2
3.7555356709673866,3.6650511683577727,1
0.9784011306593055,5.614015527711516,2
-0.13254899360879338,-0.19063208304288348,0
5.0135910785274955,3.040709424472813,1
-0.03739434787372064,-0.3160934539095092,0
0.5323224290746856,0.1669464425317953,0
1.2285902666355963,3.722881216943057,2
-0.021413330680530338,-0.10633122851518526,0
1.6322676677349306,5.047873265246857,2
5.195137121306864,3.168838651152754,1
0.45190881943178696,-0.45785685934438725,0
0.14455363804381935,0.07305683092126379,0
0.35995446859265123,0.16257257867656993,0
1.932120047291332,5.4553418174963815,2
4.766957301901924,5.653963525003234,1
-0.5044400003420135,-0.4993330542726996,0
1.9532191803555043,4.849095513588357,2
0.09112535971628634,-0.2218996215965617,0
3.6261845087365527,3.4610218027995896,1
5.985109817988089,2.8786441404731504,1
0.9209695379619315,-0.036328053355693765,0
0.11162000555260389,0.2809312017467838,0
2.346725225270342,4.936271044258974,2
4.070104481119973,4.073393311252158,1
3.99107648198801,2.060453828778571,1
